,USER_ID,SESSION_ID,TIMESTAMP,ITEM_ID,EVENT_TYPE,EVENT_VALUE,SERVICE_TYPE,USER_LOCATION,SERVICE_LOCATION,SERVICE_TIME,SERVICE_PRICE
1846,ec36c667-e321-45ca-8694-9742edfd5a55,88f84df9-2b7d-4311-b25e-e9d4be061720,1555525800,SAV,View,0.66,FLIGHTS,SRE,SAV,1577039400,63
1847,28016f4a-8711-4202-a8a0-1703f69741a1,a825eeac-b148-40b8-b5f1-c7f4f7a32b2e,1555871400,ANC,Search,0.33,FLIGHTS,TRI,ANC,1577385000,0
1848,c7b82162-1d60-42b7-9dc5-39d57bb506a9,3c1fbd1b-d881-4f59-885c-dc91535de7ea,1559500200,CNS,Booking,0.99,FLIGHTS,CEN,CNS,1576261800,137
1849,04d47ac6-9f75-4975-a1e0-bdf0d603f713,2a1e6119-64f0-4352-9e32-6dc52a31954d,1563474600,CIX,View,0.66,FLIGHTS,EA2,CIX,1576866600,132
1850,66d51f0e-a781-43c7-abe9-20b990606b1e,69cbafc6-82d6-4355-8d3c-f765c3913859,1562524200,HEI,Search,0.33,FLIGHTS,MOW,HEI,1576780200,0
1851,17f56392-6af0-47b2-b765-d858216e65d1,6bef2faf-f4a3-4a20-9627-da14e9eb6596,1569177000,OMO,Booking,0.99,FLIGHTS,OVD,OMO,1577039400,81
1852,a8bc3210-449b-44a8-ac54-b182b13be0fc,72583a09-8ca3-482e-b51f-7d4e72ec5d56,1558636200,MDQ,Search,0.33,FLIGHTS,TRU,MDQ,1577385000,0
1853,08222a83-0c5d-4cfc-a6c5-9575311ceb90,3492fdb1-c383-41f2-8908-908040bea22c,1572201000,BAI,Search,0.33,FLIGHTS,PEL,BAI,1576693800,0
1854,110749c7-6b27-4bfb-bb92-ab1010b73ba5,f58cccc9-5244-451f-aa77-64f0c9d1e3b2,1566153000,BFS,View,0.66,FLIGHTS,LVS,BFS,1576089000,62
1855,5e968f61-63dd-4b81-9cb8-2825c4c999bb,31f16f7a-b4f0-4c43-8694-ad2ffea5e483,1573929000,KAI,View,0.66,FLIGHTS,PEI,KAI,1577471400,101
1856,e09c722a-7b00-4a62-9205-ea40a984427e,9655dac6-e74c-429e-9778-e79328169cb7,1554402600,AMM,View,0.66,FLIGHTS,PER,AMM,1576693800,52
1857,3ceb7dae-803a-4f92-bd3e-c4e49232aeb2,d813522c-1ffe-4e02-98be-6d078b43509a,1554402600,DGT,Search,0.33,FLIGHTS,VF,DGT,1576953000,0
1858,3806d4a4-dbe1-4adf-887b-39adbe0b8b15,63780e73-1638-40c2-86ef-c4bc610494a6,1573583400,GKT,View,0.66,FLIGHTS,BAI,GKT,1577125800,137
1859,0fb7bb10-16dd-41aa-ad6c-f02fdf568b47,3d91f78f-0eed-4eed-a9dc-462dde0c7e58,1558549800,CND,Search,0.33,FLIGHTS,ZJP,CND,1577039400,0
1860,be2fd9f8-46e1-4d4b-96a4-4bc82feccdd0,e7cbd978-08ce-4abf-ae89-0703015ea72e,1565029800,IXT,Booking,0.99,FLIGHTS,CG,IXT,1576693800,123
1861,0997c076-4119-46e1-90e0-7acc29c1d606,0f0652a8-09ba-47a8-8766-718d30e5ee93,1563129000,LED,Booking,0.99,FLIGHTS,CHC,LED,1576002600,78
1862,4adb8637-8843-4f87-87bc-24a5f9fba412,6fc3fda5-2569-43fa-b590-336ce5353724,1573583400,STJ,Booking,0.99,FLIGHTS,KRK,STJ,1576693800,80
1863,66d51f0e-a781-43c7-abe9-20b990606b1e,b5761a36-5375-4eb9-b597-e9fbc08e8ec8,1565980200,HYD,Booking,0.99,FLIGHTS,BEY,HYD,1575138600,96
1864,0997c076-4119-46e1-90e0-7acc29c1d606,203bd2ad-ca8c-4e2d-b2ce-d66c71026044,1563647400,GLE,Search,0.33,FLIGHTS,PAR,GLE,1576693800,0
1865,17f56392-6af0-47b2-b765-d858216e65d1,188881ff-60c9-4d84-9976-a915b77472cc,1565461800,MV,View,0.66,FLIGHTS,ANC,MV,1577039400,113
1866,12d8c4c0-a472-4da5-950b-ce02b426d32c,155c0ae2-cc7e-4a17-95b5-f815dc8be138,1561401000,DLU,View,0.66,FLIGHTS,ONT,DLU,1575829800,78
1867,8d452c22-f359-4868-9020-543d2bf2adf1,0cd47c40-b204-4cb1-9a67-f018b6813dab,1554748200,MG1,View,0.66,FLIGHTS,FLO,MG1,1577471400,52
1868,a7981edb-234d-42ce-938a-8dd7aed43c98,b9ba1a18-569c-406a-8259-d06dd279a9e7,1559068200,LUS,View,0.66,FLIGHTS,ROE,LUS,1577039400,116
1869,6861966e-930e-4a42-ab6e-eed13e3d3be4,803168c9-fdde-4002-a974-f297aa78afe0,1568140200,VOE,Booking,0.99,FLIGHTS,BJV,VOE,1576607400,78
1870,523977a6-3b59-4e12-bb5f-bc30c0cd77d2,68795888-d388-43e5-87de-347e27ae20d2,1573756200,ONT,Booking,0.99,FLIGHTS,KDY,ONT,1576607400,76
1871,db8726a8-2a31-4885-994c-bb3c575bda82,5418c54d-ef19-4ee0-b47a-5c8382bd1abe,1555785000,SI1,Booking,0.99,FLIGHTS,JOZ,SI1,1576002600,56
1872,f8082749-d4a8-413a-b01e-2a4b81b0fde2,253fccd9-5af9-4997-8388-2b00c84ed4df,1569090600,ICA,Booking,0.99,FLIGHTS,CAI,ICA,1577385000,90
1873,209510a3-3fe8-4124-992e-db478ef11378,83342198-1a4c-454d-ab93-8139291e3eff,1561660200,TNG,Booking,0.99,FLIGHTS,LJU,TNG,1576780200,128
1874,08222a83-0c5d-4cfc-a6c5-9575311ceb90,7bb7d306-d6ec-41bb-8382-82817daf643e,1557945000,ORK,View,0.66,FLIGHTS,OPO,ORK,1576780200,64
1875,629c6321-2791-4610-83da-b30c7d8cc073,af3d9abb-9eca-4cad-8cf5-a7df40bf47ca,1565375400,LON,View,0.66,FLIGHTS,ROE,LON,1576348200,142
1876,b61982db-4ac4-4d38-9f21-e8d3097fdaa7,2ab8e335-2a3e-4d30-b0fd-b3c370b0f649,1573583400,BBI,View,0.66,FLIGHTS,SLT,BBI,1576866600,108
1877,c11573a1-5008-42f4-b40a-43e79504624b,ea585554-d5bb-49ea-a5fb-7d0a47cd6dd8,1570473000,KAI,Booking,0.99,FLIGHTS,AMI,KAI,1576953000,137
1878,2fd93ab6-8ad9-4f03-8a0c-79811810ea59,098c6324-bfda-4580-b0f6-a99871d90ada,1571337000,SUB,View,0.66,FLIGHTS,USM,SUB,1576607400,116
1879,04d47ac6-9f75-4975-a1e0-bdf0d603f713,5dc89a9a-45d4-42c0-9c59-341bafb62d42,1574879400,NSV,Search,0.33,FLIGHTS,GRO,NSV,1577039400,0
1880,a023f786-502e-4ce9-ac2c-969aac379c22,06204f58-731c-4f92-be09-3537375fd4d4,1574274600,ENH,View,0.66,FLIGHTS,UK1,ENH,1576780200,91
1881,12e0a919-0b3e-4471-8faa-926fcc1f53ee,81f38dc9-73d1-4b21-9517-0166e5c4336b,1573842600,FUK,Booking,0.99,FLIGHTS,GRM,FUK,1577039400,72
1882,d3c9db09-1573-47d1-b084-c41264430b5a,780cb85a-e185-42dc-a55e-1e5d48753efd,1573065000,ZNZ,View,0.66,FLIGHTS,BOB,ZNZ,1575225000,70
1883,209510a3-3fe8-4124-992e-db478ef11378,5aacd097-d418-4ae6-a480-cad69ca8999b,1566412200,BWN,Booking,0.99,FLIGHTS,CRD,BWN,1577385000,87
1884,12e0a919-0b3e-4471-8faa-926fcc1f53ee,69763235-e517-4e74-ae2c-01ce9c3f0ee7,1565289000,LWO,Booking,0.99,FLIGHTS,IGL,LWO,1576953000,73
1885,c738d614-7ddb-44b7-92ce-4205514edaa6,d8350d80-051c-4538-8cc7-8ef185775f54,1568053800,CHS,Search,0.33,FLIGHTS,BCH,CHS,1577644200,0
1886,fc7e64a1-5670-4317-88b9-086c481e8c6e,1aa197a8-1c54-4270-8218-7ec124b04437,1567708200,SHK,View,0.66,FLIGHTS,BLN,SHK,1577125800,102
1887,d3c9db09-1573-47d1-b084-c41264430b5a,da363f84-6807-4e0c-a4f8-c83ad291e3e9,1556303400,BJL,Search,0.33,FLIGHTS,SSH,BJL,1576607400,0
1888,ec8f936f-c223-417c-8ea6-9d8bed2d3760,c27f6859-3db2-4eb6-a6a0-f88bbc6cd02d,1573583400,TH4,Booking,0.99,FLIGHTS,ROC,TH4,1576607400,105
1889,a8480d12-4cc9-453d-86fc-4f73b3ce960b,ac3c4059-9d78-40be-b937-38956e8dc0d1,1574706600,ARO,Booking,0.99,FLIGHTS,LSC,ARO,1576953000,104
1890,db17d12f-b57e-4c47-a5fa-fc3a0dfa84b7,7c25b952-6d2b-4b2f-90c4-b2100fcecaa3,1571855400,SIN,Booking,0.99,FLIGHTS,ARA,SIN,1576953000,94
1891,19b85e39-01c2-43ef-9ae9-de6858339e56,ef230462-26cf-473b-9ac4-2ce0603fb0ad,1554575400,VLC,Search,0.33,FLIGHTS,RAR,VLC,1577557800,0
1892,c2719f32-e2b1-4289-b1bf-b512df16b86c,7de8935b-1477-4332-855a-b1677511d979,1567967400,KWL,View,0.66,FLIGHTS,CGN,KWL,1577212200,123
1893,92008169-91d7-4e9f-919d-882058875aab,b5ae680b-dda1-4ea7-8b51-2309e28c6f9b,1556303400,LAS,View,0.66,FLIGHTS,NRT,LAS,1576002600,77
1894,30fba7d2-8ee6-43f6-89a4-c685981c3675,fecefa98-eaf3-45e2-8982-fe3b52dfcb29,1571596200,CUN,Booking,0.99,FLIGHTS,BAV,CUN,1576693800,113
1895,db8726a8-2a31-4885-994c-bb3c575bda82,32293638-9dca-4f0e-b6ce-daa8f493ada3,1569090600,FOM,Booking,0.99,FLIGHTS,IN1,FOM,1577644200,116
1896,dc964ab7-f9e4-4873-9e1e-59f4a660d443,3bfadaa1-6c47-4294-a6cf-28ec222465a9,1564857000,ARH,Booking,0.99,FLIGHTS,SWP,ARH,1577385000,104
1897,d1ab801a-d6c5-4183-acdd-f8cdd10b6090,aff39cd4-236f-42da-b119-5831444a131b,1572287400,ABS,Search,0.33,FLIGHTS,MLA,ABS,1577471400,0
1898,ab6f6055-0070-47bd-8ec6-5358086426d0,5a36dfce-a206-4e0b-86f5-f1ad18625eb6,1573151400,ORK,View,0.66,FLIGHTS,CAN,ORK,1577039400,79
1899,3ceb7dae-803a-4f92-bd3e-c4e49232aeb2,9b782516-29e3-427f-9119-61e1cc307df8,1574015400,GCN,View,0.66,FLIGHTS,HKT,GCN,1576953000,83
1900,3a82b13e-f4aa-4a26-a22c-05c965572788,ffdb7962-fb41-46c5-a4b7-dfbf5f140ec3,1573324200,TR3,Search,0.33,FLIGHTS,GPS,TR3,1577644200,0
1901,e91afa39-4780-491f-8ddd-5ee336ec52f1,d2dfebca-d11a-4a3c-8cbf-9a49a0b87578,1567362600,OOL,View,0.66,FLIGHTS,ANS,OOL,1576953000,84
1902,33a08846-cfdb-48d0-b2e1-f96e29d04dd7,9cab109b-45e6-49b6-acaf-fc87900d698f,1559932200,MOT,View,0.66,FLIGHTS,DES,MOT,1576089000,148
1903,d0b939b2-da8a-4c2c-9ff8-28a7dcf7d775,00dc5964-885a-4f65-80c6-7f3e5749d907,1554143400,DTW,Booking,0.99,FLIGHTS,OMA,DTW,1576780200,94
1904,110749c7-6b27-4bfb-bb92-ab1010b73ba5,efbdfaac-8155-43d5-ab85-c770eb45edde,1559759400,GWY,Search,0.33,FLIGHTS,FLO,GWY,1577557800,0
1905,db8726a8-2a31-4885-994c-bb3c575bda82,728b1e79-9aca-42c2-96a0-2a3f2cc66d31,1554661800,NWE,View,0.66,FLIGHTS,BAR,NWE,1577039400,59
1906,c2719f32-e2b1-4289-b1bf-b512df16b86c,486688fc-18a5-4fd9-b37f-68f0f69c25b1,1555007400,PIR,View,0.66,FLIGHTS,ZTE,PIR,1576780200,68
1907,e516bc1f-c841-4710-8b00-b65963e9cb7f,aa8be247-516c-4c86-96b9-4f20dcf3f715,1561573800,FNC,Booking,0.99,FLIGHTS,WID,FNC,1577385000,51
1908,c738d614-7ddb-44b7-92ce-4205514edaa6,5d300070-9be0-4ff1-bd70-68e83c2106b0,1561228200,HYD,View,0.66,FLIGHTS,POO,HYD,1577471400,73
1909,6ef921ac-1248-4313-b4bc-b9bd29bfb69c,9260ca6c-2d94-4cce-93b7-d91a3271a1dd,1559759400,CAD,Booking,0.99,FLIGHTS,HMD,CAD,1575570600,126
1910,08222a83-0c5d-4cfc-a6c5-9575311ceb90,50755170-6060-4a79-b29b-6b39e7e2d8f9,1565548200,COU,View,0.66,FLIGHTS,JAX,COU,1577557800,117
1911,6e75ee2c-da73-4dd7-bf4b-210a4fa3dc9b,c76dcda9-5c10-403a-9a55-046b205e2713,1573497000,MBJ,Booking,0.99,FLIGHTS,PEL,MBJ,1577471400,90
1912,c11573a1-5008-42f4-b40a-43e79504624b,559f4935-f2cb-4bbc-908e-892deea818b9,1566671400,CVA,View,0.66,FLIGHTS,USM,CVA,1577039400,51
1913,1310863b-b43f-49d2-bad1-3d4d3b46eddb,3b5c7b82-d2c1-4e16-ba2d-af8abee7f216,1554921000,BCN,Booking,0.99,FLIGHTS,BOJ,BCN,1576348200,147
1914,523977a6-3b59-4e12-bb5f-bc30c0cd77d2,6ea1203c-6da1-4308-b289-d1f57fc75548,1559413800,BTV,View,0.66,FLIGHTS,SYR,BTV,1577471400,66
1915,f8082749-d4a8-413a-b01e-2a4b81b0fde2,56826b20-a75a-4220-8326-c9170012127e,1555266600,BRN,Search,0.33,FLIGHTS,BUH,BRN,1576607400,0
1916,6ef921ac-1248-4313-b4bc-b9bd29bfb69c,a10d2985-407b-43a4-8d64-a1736d4284be,1574706600,LOU,View,0.66,FLIGHTS,DLM,LOU,1577298600,91
1917,dcc21330-48ad-4b92-a3ef-000c2b33ff31,b2bcc607-323c-4775-a125-1856678630f9,1555180200,IDR,Booking,0.99,FLIGHTS,QPA,IDR,1577471400,144
1918,b84cfa7f-aeb6-4f58-b99d-92b6a64479ff,a7c13973-3c3a-4072-a59e-8e5ef9bb2123,1555353000,KTM,Search,0.33,FLIGHTS,HEI,KTM,1577298600,0
1919,17f56392-6af0-47b2-b765-d858216e65d1,7d68f71b-7db4-4197-8a1b-c4e384b6958b,1574188200,HP2,Search,0.33,FLIGHTS,YQM,HP2,1575138600,0
1920,47227935-085f-4877-8573-f56a3d7717a6,55355486-9131-4af8-add7-6f7a57e1b6ea,1554489000,COS,Search,0.33,FLIGHTS,OVE,COS,1577471400,0
1921,6e75ee2c-da73-4dd7-bf4b-210a4fa3dc9b,9ae3348e-cac4-43de-b52a-feed6c41e908,1564943400,BPE,Search,0.33,FLIGHTS,GNE,BPE,1577039400,0
1922,6861966e-930e-4a42-ab6e-eed13e3d3be4,20cdba57-ca69-49a9-bf35-b752dfe2b86f,1563820200,FPO,Search,0.33,FLIGHTS,CEI,FPO,1577298600,0
1923,8dfd8064-c4a6-4754-bea1-8ab14d951997,1aca5368-45b9-491c-b31b-b04e40c5af9d,1563042600,SAY,Booking,0.99,FLIGHTS,CN1,SAY,1576348200,140
1924,17126aaa-62ad-42f6-bf97-8e5897b89673,b118ebd6-f747-43e4-a669-b0f8d2afeae2,1566671400,ABZ,Search,0.33,FLIGHTS,WA,ABZ,1577385000,0
1925,dc964ab7-f9e4-4873-9e1e-59f4a660d443,2ba7a7af-91ab-409d-ab4d-864011d358d0,1571509800,HL1,View,0.66,FLIGHTS,ARO,HL1,1577385000,139
1926,684111e4-f11e-44d3-8851-511589465b26,2fe41c27-4526-4614-bfe4-9704a9ae10a6,1563388200,POR,Booking,0.99,FLIGHTS,ASD,POR,1576348200,73
1927,d0b939b2-da8a-4c2c-9ff8-28a7dcf7d775,b0a43a8d-a027-4da1-9ea4-354f84c329ff,1569436200,IP1,Booking,0.99,FLIGHTS,VAN,IP1,1576607400,107
1928,e91afa39-4780-491f-8ddd-5ee336ec52f1,c7d44f70-0fe1-4dba-9f0a-90647cbed562,1574447400,LIH,Booking,0.99,FLIGHTS,MOW,LIH,1577039400,118
1929,a4f35905-71ab-46ac-b262-ac7d93f7eb73,d04d4324-313c-4d71-b06c-1b4f1da124ad,1558636200,PCH,Booking,0.99,FLIGHTS,TDX,PCH,1575743400,50
1930,395a0867-040e-4a68-88b9-3c9aaa5b094a,8dfd4f5e-3698-4c19-abdf-3393aee2bd5f,1566930600,LVS,Search,0.33,FLIGHTS,CTR,LVS,1576953000,0
1931,ccc9f3c0-9317-4b85-835a-58d1d29dd4f3,4b6662c5-19a6-4275-ae90-2def85ee8c0a,1554229800,ABS,View,0.66,FLIGHTS,HGH,ABS,1576175400,78
1932,cf06662f-a20f-404b-8788-78fecd48c407,4f05557f-e795-4e24-8968-697e56a3d662,1563906600,PYX,View,0.66,FLIGHTS,HAM,PYX,1576953000,60
1933,c2719f32-e2b1-4289-b1bf-b512df16b86c,8ea3d87f-cd1a-41f9-b29c-7f997234bd67,1560623400,WID,View,0.66,FLIGHTS,TFS,WID,1576521000,86
1934,e34daa5d-fb80-416b-9bf5-5537bbfed7a6,7d5b21df-f6c5-4aa1-aa44-bd76adf59def,1573151400,IDR,Booking,0.99,FLIGHTS,LAU,IDR,1576261800,148
1935,d244f092-ebd1-4bdd-8180-b53391fe54bd,20de98d5-c43e-4803-a0de-38402665b24a,1572114600,CFE,Search,0.33,FLIGHTS,ZAC,CFE,1576175400,0
1936,fc7e64a1-5670-4317-88b9-086c481e8c6e,de788193-9b03-4c4f-a9d2-6a70a5822fa5,1558809000,PMY,View,0.66,FLIGHTS,DRR,PMY,1575829800,138
1937,a7981edb-234d-42ce-938a-8dd7aed43c98,899b270a-f1c1-4f76-be43-f221516975a1,1567362600,SZX,Booking,0.99,FLIGHTS,LFD,SZX,1576348200,99
1938,3f960fd1-33db-4aa5-8105-cd502d10302b,0e88bd5c-6ae7-4085-ac68-2297b01c6963,1562437800,RVN,Booking,0.99,FLIGHTS,GA5,RVN,1576693800,50
1939,63796597-a6fa-4e44-b2c3-3d2bd3f7bade,3839e60e-2ccc-4572-9498-5b928a5d508e,1559068200,ZAZ,View,0.66,FLIGHTS,IGL,ZAZ,1577557800,145
1940,3a82b13e-f4aa-4a26-a22c-05c965572788,128f9b13-2536-4483-ba1b-bb9188914e1d,1556217000,LOC,View,0.66,FLIGHTS,SWD,LOC,1577039400,146
1941,f47a94f4-47c7-4b26-8ef6-359cfd5bf7a3,e71a650b-64a2-4991-b142-40b69dec775a,1574620200,SKI,Booking,0.99,FLIGHTS,BIO,SKI,1576780200,85
1942,08222a83-0c5d-4cfc-a6c5-9575311ceb90,c66cad34-8aef-427d-a916-052601e3ff74,1568485800,BKK,View,0.66,FLIGHTS,ADB,BKK,1576693800,121
1943,f47a94f4-47c7-4b26-8ef6-359cfd5bf7a3,fd768958-c428-4c47-a94d-642692377a2e,1570991400,ACP,Booking,0.99,FLIGHTS,TV5,ACP,1576953000,84
1944,ab6f6055-0070-47bd-8ec6-5358086426d0,0c524e30-78fd-414c-aa4d-0962ef1ae6e5,1557426600,SSH,Search,0.33,FLIGHTS,AMS,SSH,1576953000,0
1945,1310863b-b43f-49d2-bad1-3d4d3b46eddb,4fca6006-dd67-4e1b-9a64-3cc611ce9974,1569090600,NOF,Search,0.33,FLIGHTS,TR1,NOF,1577471400,0
1946,d1ab801a-d6c5-4183-acdd-f8cdd10b6090,614d9291-1eae-4b7f-ae8f-adcf84e2bf63,1567967400,CCA,Search,0.33,FLIGHTS,TMU,CCA,1576780200,0
1947,08a8bdfc-2def-4099-b71b-3df64c377c5d,9af7514c-41b7-4eda-bf09-d9d7698cc3c0,1574447400,KRK,View,0.66,FLIGHTS,PDN,KRK,1577557800,60
1948,25b6664f-c303-4db1-918c-388541805859,d544a89d-0453-492f-89af-c0769c7645bd,1569436200,BL3,View,0.66,FLIGHTS,HAV,BL3,1577385000,132
1949,f47a94f4-47c7-4b26-8ef6-359cfd5bf7a3,68e5fdb7-125a-4c0e-be4a-16050362df21,1564943400,GVA,View,0.66,FLIGHTS,DMM,GVA,1576693800,77
1950,be2fd9f8-46e1-4d4b-96a4-4bc82feccdd0,34fc551b-580b-4ddb-a0a7-3941e5d0bd37,1554229800,NC,Search,0.33,FLIGHTS,GCN,NC,1576780200,0
1951,ec36c667-e321-45ca-8694-9742edfd5a55,08deb909-aedc-4ad9-8ea8-d1534a70e241,1563474600,VF,View,0.66,FLIGHTS,DOM,VF,1576953000,111
1952,dbe96a8d-ad17-4610-aba0-cea9dbb260e3,5a2b6974-3d23-4897-8a71-af7c9f36572b,1566066600,PVG,Booking,0.99,FLIGHTS,GPS,PVG,1576780200,69
1953,0fb7bb10-16dd-41aa-ad6c-f02fdf568b47,3b987520-26e4-48c7-90ae-a0c35b456e4a,1572373800,HA2,View,0.66,FLIGHTS,OPO,HA2,1576261800,61
1954,a7981edb-234d-42ce-938a-8dd7aed43c98,f8048b54-156c-47b6-97a7-ba85c0c5d5b1,1557858600,BJT,View,0.66,FLIGHTS,FOR,BJT,1576521000,56
1955,ec36c667-e321-45ca-8694-9742edfd5a55,2f95667d-4cfd-4902-ae22-1c9309a2ecde,1557513000,DXB,Booking,0.99,FLIGHTS,MEZ,DXB,1576693800,56
1956,e09c722a-7b00-4a62-9205-ea40a984427e,c685d9f4-a98f-451f-8a3f-bfdd7de2b57f,1563042600,PIR,Booking,0.99,FLIGHTS,VNS,PIR,1576866600,69
1957,e09c722a-7b00-4a62-9205-ea40a984427e,5371012d-9958-4dfd-910f-c9175849255d,1566153000,LIG,Booking,0.99,FLIGHTS,AHG,LIG,1575225000,93
1958,f4f9e561-e6df-43e8-8f22-39f5f2cf5f4a,59d8a6e5-2273-4aa1-8d81-628276ff4be0,1571596200,AUA,View,0.66,FLIGHTS,CHC,AUA,1577471400,128
1959,e09c722a-7b00-4a62-9205-ea40a984427e,942db6f6-f5e0-4a6e-a725-e1c8c12218ac,1562092200,HHQ,Booking,0.99,FLIGHTS,AAZ,HHQ,1576780200,70
1960,33a08846-cfdb-48d0-b2e1-f96e29d04dd7,ce5a3e2d-ecbe-4b55-ac8b-ad2d85e2f872,1566757800,CHE,View,0.66,FLIGHTS,SJO,CHE,1577557800,139
1961,3cd57ffe-9ad1-449e-bfaf-e09a2aff7a23,0b752c78-a823-42bb-8152-aa1821ebd07d,1570300200,OHD,View,0.66,FLIGHTS,NC,OHD,1577385000,69
1962,ba00f623-83da-41da-a534-d6b2cdca897,a00271f9-fe92-41bf-98ac-d6413aa03c09,1574879400,PBB,Booking,0.99,FLIGHTS,QMZ,PBB,1576261800,129
1963,5e968f61-63dd-4b81-9cb8-2825c4c999bb,9adcd73e-32c1-4787-b621-ef8c1eea6dbe,1569522600,PAZ,Booking,0.99,FLIGHTS,DAT,PAZ,1575916200,123
1964,1310863b-b43f-49d2-bad1-3d4d3b46eddb,da292d5e-9fde-4e52-bc69-653e24e06cba,1555180200,PRO,Search,0.33,FLIGHTS,VOE,PRO,1576780200,0
1965,19b85e39-01c2-43ef-9ae9-de6858339e56,1339da45-179f-4f63-9b78-3220bda664d9,1560796200,HJR,Booking,0.99,FLIGHTS,XMN,HJR,1576348200,91
1966,d244f092-ebd1-4bdd-8180-b53391fe54bd,06c3f89b-325d-46ac-a677-3ef17fbc1a7e,1557685800,JED,View,0.66,FLIGHTS,ZUH,JED,1577385000,65
1967,c7b82162-1d60-42b7-9dc5-39d57bb506a9,de05140d-12a8-4030-99d7-925922e7741d,1570732200,OKD,Booking,0.99,FLIGHTS,AMI,OKD,1576953000,91
1968,71612bb6-6035-4d1b-a624-553fab6f9ec6,d190e765-3132-4a56-a6da-869bb0644af0,1568745000,VVI,Booking,0.99,FLIGHTS,HL1,VVI,1576866600,73
1969,30fba7d2-8ee6-43f6-89a4-c685981c3675,d80e1137-7d88-471d-a2a8-6956069437ef,1560882600,RMI,Search,0.33,FLIGHTS,ROT,RMI,1575657000,0
1970,8f630673-631e-4981-bf4e-af479e0130fc,eb575dcc-8e06-4b92-af09-79d4106b0b92,1560191400,PN1,Search,0.33,FLIGHTS,YQM,PN1,1576953000,0
1971,2c4c6df8-c7b1-4a64-a7cd-2546f829b186,0ffebfa1-4cab-4c45-a8fc-08e30d20abea,1556303400,LPA,View,0.66,FLIGHTS,TRS,LPA,1576434600,122
1972,3f960fd1-33db-4aa5-8105-cd502d10302b,acfcd9b6-792f-4a39-871d-6ae62e92f8b8,1564943400,TVL,Booking,0.99,FLIGHTS,BOU,TVL,1577557800,88
1973,d3c9db09-1573-47d1-b084-c41264430b5a,d5c87e04-90ab-4f6d-9dce-ea86f2cddcbd,1561833000,TR3,Booking,0.99,FLIGHTS,BNO,TR3,1576953000,146
1974,209510a3-3fe8-4124-992e-db478ef11378,af788b39-6666-441a-8834-78830b6a9be0,1559932200,BLR,Search,0.33,FLIGHTS,OXF,BLR,1576607400,0
1975,ab6f6055-0070-47bd-8ec6-5358086426d0,e6a709d4-5f02-4737-9f36-faa16dea4223,1570991400,ARK,View,0.66,FLIGHTS,QQY,ARK,1577039400,74
1976,30fba7d2-8ee6-43f6-89a4-c685981c3675,9e275fa2-e164-4db8-a8d2-b98e4706f7d8,1554921000,CKG,Booking,0.99,FLIGHTS,ABJ,CKG,1576953000,96
1977,66d51f0e-a781-43c7-abe9-20b990606b1e,d2238748-03b6-42a9-b439-59d5ae38d972,1574361000,SYD,Booking,0.99,FLIGHTS,NSV,SYD,1576953000,144
1978,cf06662f-a20f-404b-8788-78fecd48c407,b4769eb5-9d5a-4dab-9012-5b13058a3f1d,1555353000,TUL,Search,0.33,FLIGHTS,ARA,TUL,1577385000,0
1979,8dfd8064-c4a6-4754-bea1-8ab14d951997,f37cf108-a5be-4275-aaa0-a93196f8ea02,1556908200,LSC,Search,0.33,FLIGHTS,LUZ,LSC,1576953000,0
1980,0997c076-4119-46e1-90e0-7acc29c1d606,185c8cc9-effd-4118-acfb-eca7d8d31a67,1556476200,AGA,View,0.66,FLIGHTS,MYR,AGA,1576261800,121
1981,4adb8637-8843-4f87-87bc-24a5f9fba412,2811292b-8e24-4d8a-b744-7e7a316d6e8f,1574965800,ABZ,View,0.66,FLIGHTS,OSL,ABZ,1577125800,133
1982,5e968f61-63dd-4b81-9cb8-2825c4c999bb,62aa96e6-2dae-4488-bb9a-a5ee1e1163ed,1555266600,AXM,Search,0.33,FLIGHTS,KUL,AXM,1577385000,0
1983,b84cfa7f-aeb6-4f58-b99d-92b6a64479ff,56ae1caf-9348-4d8c-922b-e2da62d792be,1571596200,BOB,Search,0.33,FLIGHTS,HGH,BOB,1577385000,0
1984,a4f35905-71ab-46ac-b262-ac7d93f7eb73,ba862bd9-0dc4-476c-9e9f-76b400666ebe,1557945000,PUQ,View,0.66,FLIGHTS,TOV,PUQ,1577730600,135
1985,505b2165-5089-4ba1-85d9-ab0eedddb6ff,7b055573-6617-4cec-bc7e-1fe4edb6120f,1565202600,PGR,Booking,0.99,FLIGHTS,GA5,PGR,1577644200,120
1986,4adb8637-8843-4f87-87bc-24a5f9fba412,2a8ca786-d7d8-44b2-bf18-1bb5d0fbe108,1560450600,CH2,View,0.66,FLIGHTS,PID,CH2,1577039400,149
1987,2d73dd2c-c5b6-4996-8fdb-e2a9d69d3b91,52f57dfc-a49d-4e9a-b1cb-86bbe7b8d529,1574793000,MAN,Booking,0.99,FLIGHTS,LIL,MAN,1577644200,102
1988,dc702a21-f9f5-4bee-8fe3-149a8f44f41b,bbe0d8dd-a2d1-40fb-aa58-7d000a1e37d9,1572719400,LCV,Booking,0.99,FLIGHTS,FMA,LCV,1577385000,122
1989,fb9ab1f8-a80b-49c5-a63e-55ff7f68a55c,2628a9b4-19cf-4cf6-83c7-8655abe73f98,1558204200,ANS,Search,0.33,FLIGHTS,CN6,ANS,1577125800,0
